Year,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Region,Data Item,Domain,Domain Category,Value,CV (%)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"1,344,839,000",1.5
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11111),"380,234,000",6.6
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11112), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11114), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11115),"301,088,000",11.2
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11116), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11119),"657,250,000",1.9
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"77,453,000",5.1
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111211),"248,000",11.6
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111219),"77,205,000",5.1
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"6,639,000",5.8
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11133),"6,639,000",5.8
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111331), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111332),"1,149,000",20.3
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111333),"728,000",10.6
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111334),"507,000",22.7
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111335), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111336), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111339),"3,827,000",5.1
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),"291,948,000",6.7
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11141), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11142), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111421),"153,166,000",8.7
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111422), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"314,419,000",18.8
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),"90,420,000",13.1
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"172,318,000",26.6
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11194),"33,913,000",10.2
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11199),"17,767,000",3.4
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112),"51,175,000",9.9
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1121),"38,663,000",11.5
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11211),"27,263,000",13.7
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"26,043,000",7.3
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"1,220,000",(H)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"11,399,000",6.5
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"7,285,000",3.5
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11231),"937,000",4.5
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11232),"6,189,000",5
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11239),"159,000",76.6
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),"261,000",49.3
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11241),"173,000",70.2
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11242),"87,000",21.3
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1129),"3,042,000",22.8
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11291), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11292),"502,000",50.4
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11293), (D),(D)
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11299),"2,512,000",18.6
2012,STATE,TENNESSEE,47,,,,,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,086,472,000",5
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"4,931,649,000",6.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),"2,153,823,000",9.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),"2,435,344,000",3.4
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111),"6,965,583,000",4.8
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"2,837,252,000",5.5
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11111),"10,240,000",26.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11112), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11113), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11114),"286,345,000",4.8
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11115),"1,228,176,000",7.7
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11116),"126,443,000",24.6
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11119),"1,175,585,000",3.4
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"445,883,000",18.3
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111211),"97,251,000",25.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111219),"348,632,000",19.4
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"227,399,000",13.7
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11131), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11132), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11133),"170,213,000",9.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111331),"203,000",42.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111332),"14,677,000",49.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111333),"60,000",(H)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111334),"6,391,000",26.1
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111335),"133,249,000",8.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111336),"1,874,000",43.5
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111339),"13,760,000",24
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),"1,010,910,000",19.8
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11141), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11142), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111421),"550,258,000",33.1
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111422), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"2,444,139,000",7.7
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"1,368,099,000",8.5
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11194), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11199),"593,599,000",5.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112),"401,409,000",7.6
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1121),"366,066,000",8.7
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11211),"347,707,000",9.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"307,268,000",3.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"40,439,000",61.3
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"18,359,000",4.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),"1,400,000",10.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"9,071,000",12.6
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11231),"2,385,000",31.3
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11232),"6,275,000",12.1
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11233),"145,000",54.2
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11239),"266,000",47.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),"3,311,000",22.3
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11241),"2,181,000",9.6
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11242),"1,130,000",47.6
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125),"717,000",43.9
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1129),"20,843,000",19.8
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11291), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11292),"1,843,000",21.6
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11293), (D),(D)
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11299),"18,984,000",23.3
2012,STATE,TEXAS,48,,,,,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,366,993,000",4.6
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"558,127,000",4.1
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),"458,018,000",4.1
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),"15,972,000",11.5
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111),"510,821,000",4.2
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"73,162,000",5.5
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11112), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11114), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11115),"28,855,000",16.9
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11119),"24,134,000",14.8
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"15,090,000",13.7
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111211), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111219), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"30,878,000",8
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11133),"30,878,000",8
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111331),"2,702,000",11.7
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111332),"97,000",28.1
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111334), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111335), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111336), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111339),"27,602,000",8.4
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),"108,987,000",3.9
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11141), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11142), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111421), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111422),"72,637,000",4.3
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"282,705,000",7.3
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11194),"251,476,000",8.3
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11199),"31,228,000",10.2
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112),"63,277,000",5.3
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1121),"53,855,000",5.9
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11211),"37,499,000",7.4
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"32,075,000",8.6
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"5,424,000",23.3
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"16,355,000",9.1
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"1,980,000",51.8
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11231), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11233),"1,756,000",59
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11239), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),"2,982,000",9.5
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11241),"2,976,000",9.5
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11242),"6,000",39.1
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1129),"2,891,000",14
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11291), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11292),"229,000",42.6
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11293), (D),(D)
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11299),"2,653,000",15.6
2012,STATE,UTAH,49,,,,,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"574,099,000",4.1
2012,STATE,VERMONT,50,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"53,765,000",9.8
2012,STATE,VERMONT,50,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),"16,863,000",12.3
2012,STATE,VERMONT,50,,,,,,"CROP TOTALS - SALES, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),"123,961,000",3.8
2012,STATE,VERMONT,50,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (111),"122,904,000",6.6
2012,STATE,VERMONT,50,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"6,602,000",24.7
2012,STATE,VERMONT,50,,,,,,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11111), (D),(D)
