Value,end_code,county_name,county_code,begin_code,week_ending,state_ansi,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,county_ansi,location_desc,state_alpha,state_fips_code,reference_period_desc,country_name,asd_code,source_desc,statisticcat_desc,short_desc,domaincat_desc,commodity_desc,CV (%),group_desc,sector_desc,asd_desc,prodn_practice_desc,load_time,state_name,country_code,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5
441,00,HARRISON,033,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,033,"WEST VIRGINIA, NORTHWEST, HARRISON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
411,00,HARRISON,033,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,033,"WEST VIRGINIA, NORTHWEST, HARRISON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
302,00,HARRISON,033,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,033,"WEST VIRGINIA, NORTHWEST, HARRISON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
185,00,HARRISON,033,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,033,"WEST VIRGINIA, NORTHWEST, HARRISON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
236,00,HARRISON,033,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,033,"WEST VIRGINIA, NORTHWEST, HARRISON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
233,00,LEWIS,041,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,041,"WEST VIRGINIA, NORTHWEST, LEWIS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
250,00,LEWIS,041,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,041,"WEST VIRGINIA, NORTHWEST, LEWIS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
242,00,LEWIS,041,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,041,"WEST VIRGINIA, NORTHWEST, LEWIS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
180,00,LEWIS,041,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,041,"WEST VIRGINIA, NORTHWEST, LEWIS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
104,00,LEWIS,041,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,041,"WEST VIRGINIA, NORTHWEST, LEWIS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
141,00,LEWIS,041,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,041,"WEST VIRGINIA, NORTHWEST, LEWIS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
317,00,MARION,049,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,049,"WEST VIRGINIA, NORTHWEST, MARION",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
322,00,MARION,049,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,049,"WEST VIRGINIA, NORTHWEST, MARION",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
319,00,MARION,049,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,049,"WEST VIRGINIA, NORTHWEST, MARION",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
200,00,MARION,049,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,049,"WEST VIRGINIA, NORTHWEST, MARION",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
95,00,MARION,049,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,049,"WEST VIRGINIA, NORTHWEST, MARION",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
84,00,MARION,049,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,049,"WEST VIRGINIA, NORTHWEST, MARION",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
372,00,MARSHALL,051,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,051,"WEST VIRGINIA, NORTHWEST, MARSHALL",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
391,00,MARSHALL,051,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,051,"WEST VIRGINIA, NORTHWEST, MARSHALL",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
392,00,MARSHALL,051,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,051,"WEST VIRGINIA, NORTHWEST, MARSHALL",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
310,00,MARSHALL,051,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,051,"WEST VIRGINIA, NORTHWEST, MARSHALL",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
235,00,MARSHALL,051,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,051,"WEST VIRGINIA, NORTHWEST, MARSHALL",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
225,00,MARSHALL,051,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,051,"WEST VIRGINIA, NORTHWEST, MARSHALL",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
284,00,MONONGALIA,061,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,061,"WEST VIRGINIA, NORTHWEST, MONONGALIA",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
321,00,MONONGALIA,061,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,061,"WEST VIRGINIA, NORTHWEST, MONONGALIA",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
259,00,MONONGALIA,061,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,061,"WEST VIRGINIA, NORTHWEST, MONONGALIA",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
188,00,MONONGALIA,061,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,061,"WEST VIRGINIA, NORTHWEST, MONONGALIA",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
120,00,MONONGALIA,061,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,061,"WEST VIRGINIA, NORTHWEST, MONONGALIA",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
165,00,MONONGALIA,061,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,061,"WEST VIRGINIA, NORTHWEST, MONONGALIA",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
128,00,OHIO,069,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,069,"WEST VIRGINIA, NORTHWEST, OHIO",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
164,00,OHIO,069,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,069,"WEST VIRGINIA, NORTHWEST, OHIO",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
126,00,OHIO,069,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,069,"WEST VIRGINIA, NORTHWEST, OHIO",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
119,00,OHIO,069,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,069,"WEST VIRGINIA, NORTHWEST, OHIO",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
63,00,OHIO,069,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,069,"WEST VIRGINIA, NORTHWEST, OHIO",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
58,00,OHIO,069,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,069,"WEST VIRGINIA, NORTHWEST, OHIO",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
120,00,PLEASANTS,073,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,073,"WEST VIRGINIA, NORTHWEST, PLEASANTS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
103,00,PLEASANTS,073,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,073,"WEST VIRGINIA, NORTHWEST, PLEASANTS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
79,00,PLEASANTS,073,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,073,"WEST VIRGINIA, NORTHWEST, PLEASANTS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
89,00,PLEASANTS,073,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,073,"WEST VIRGINIA, NORTHWEST, PLEASANTS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
41,00,PLEASANTS,073,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,073,"WEST VIRGINIA, NORTHWEST, PLEASANTS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
43,00,PLEASANTS,073,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,073,"WEST VIRGINIA, NORTHWEST, PLEASANTS",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
724,00,PRESTON,077,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,077,"WEST VIRGINIA, NORTHWEST, PRESTON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
699,00,PRESTON,077,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,077,"WEST VIRGINIA, NORTHWEST, PRESTON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
615,00,PRESTON,077,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,077,"WEST VIRGINIA, NORTHWEST, PRESTON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
508,00,PRESTON,077,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,077,"WEST VIRGINIA, NORTHWEST, PRESTON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
299,00,PRESTON,077,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,077,"WEST VIRGINIA, NORTHWEST, PRESTON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
407,00,PRESTON,077,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,077,"WEST VIRGINIA, NORTHWEST, PRESTON",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
270,00,RITCHIE,085,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,085,"WEST VIRGINIA, NORTHWEST, RITCHIE",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
257,00,RITCHIE,085,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,085,"WEST VIRGINIA, NORTHWEST, RITCHIE",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,24.1,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
244,00,RITCHIE,085,00,,54,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,085,"WEST VIRGINIA, NORTHWEST, RITCHIE",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,5.6,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
190,00,RITCHIE,085,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,085,"WEST VIRGINIA, NORTHWEST, RITCHIE",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
95,00,RITCHIE,085,00,,54,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,085,"WEST VIRGINIA, NORTHWEST, RITCHIE",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
132,00,RITCHIE,085,00,,54,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,085,"WEST VIRGINIA, NORTHWEST, RITCHIE",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
195,00,TAYLOR,091,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,091,"WEST VIRGINIA, NORTHWEST, TAYLOR",WV,54,YEAR,UNITED STATES,20,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,10.3,CROP TOTALS,CROPS,NORTHWEST,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,WEST VIRGINIA,9000,,COUNTY,ALL CLASSES,00000000,
