group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,zip_5,watershed_desc,agg_level_desc,class_desc,watershed_code,state_name,country_code,sector_desc,prodn_practice_desc,asd_desc,load_time,county_code,begin_code,week_ending,state_ansi,county_name,Value,end_code,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89021,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,6,00,UNITED STATES,,,32,NV,89021,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89024,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,8,00,UNITED STATES,,,32,NV,89024,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89025,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89025,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89027,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89027,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89030,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89030,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89040,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89040,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89040,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,5,00,UNITED STATES,,,32,NV,89040,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89040,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89040,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89041,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89041,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89041,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89041,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89042,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89042,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89042,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89042,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89042,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,6,00,UNITED STATES,,,32,NV,89042,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89043,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89043,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89043,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,4,00,UNITED STATES,,,32,NV,89043,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89045,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89045,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89045,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,15,00,UNITED STATES,,,32,NV,89045,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89045,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89045,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89048,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,7,00,UNITED STATES,,,32,NV,89048,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89048,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,9,00,UNITED STATES,,,32,NV,89048,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89048,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,8,00,UNITED STATES,,,32,NV,89048,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89049,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89049,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89049,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89049,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89052,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89052,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89052,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89052,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89060,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,4,00,UNITED STATES,,,32,NV,89060,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89060,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,7,00,UNITED STATES,,,32,NV,89060,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89060,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89060,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89061,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89061,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89061,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89061,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89061,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89061,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89084,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89084,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89101,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89101,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89102,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89102,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89105,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89105,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89107,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89107,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89107,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89107,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89107,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89107,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89113,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,5,00,UNITED STATES,,,32,NV,89113,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89113,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89113,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89115,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89115,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89117,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,4,00,UNITED STATES,,,32,NV,89117,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89117,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89117,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89119,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89119,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89119,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89119,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89119,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89119,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89123,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,8,00,UNITED STATES,,,32,NV,89123,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89129,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89129,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89129,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89129,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89130,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89130,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89130,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89130,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89131,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89131,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89131,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89131,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89134,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89134,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89141,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89141,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89144,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89144,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89146,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89146,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89147,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89147,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89149,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89149,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89301,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,4,00,UNITED STATES,,,32,NV,89301,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89301,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,18,00,UNITED STATES,,,32,NV,89301,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89301,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,11,00,UNITED STATES,,,32,NV,89301,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS
