short_desc,statisticcat_desc,source_desc,group_desc,commodity_desc,CV (%),domaincat_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc,zip_5,class_desc,watershed_code,watershed_desc,agg_level_desc,end_code,Value,state_ansi,week_ending,county_code,begin_code,county_name,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,country_name,asd_code,state_alpha,reference_period_desc,location_desc,state_fips_code,county_ansi
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58274,ALL CLASSES,00000000,,ZIP CODE,00,10,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58274,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58274,ALL CLASSES,00000000,,ZIP CODE,00,18,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58274,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58274,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58274,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58275,ALL CLASSES,00000000,,ZIP CODE,00,8,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58275,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58275,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58275,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58276,ALL CLASSES,00000000,,ZIP CODE,00,3,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58276,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58276,ALL CLASSES,00000000,,ZIP CODE,00,4,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58276,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58276,ALL CLASSES,00000000,,ZIP CODE,00,11,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58276,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58277,ALL CLASSES,00000000,,ZIP CODE,00,1,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58277,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58277,ALL CLASSES,00000000,,ZIP CODE,00,4,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58277,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58277,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58277,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58278,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58278,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58278,ALL CLASSES,00000000,,ZIP CODE,00,18,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58278,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58278,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58278,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58281,ALL CLASSES,00000000,,ZIP CODE,00,1,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58281,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58281,ALL CLASSES,00000000,,ZIP CODE,00,3,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58281,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58281,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58281,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58282,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58282,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58282,ALL CLASSES,00000000,,ZIP CODE,00,11,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58282,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58282,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58282,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58301,ALL CLASSES,00000000,,ZIP CODE,00,48,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58301,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58301,ALL CLASSES,00000000,,ZIP CODE,00,68,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58301,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58301,ALL CLASSES,00000000,,ZIP CODE,00,59,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58301,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58313,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58313,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58316,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58316,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58316,ALL CLASSES,00000000,,ZIP CODE,00,8,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58316,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58316,ALL CLASSES,00000000,,ZIP CODE,00,33,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58316,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58317,ALL CLASSES,00000000,,ZIP CODE,00,6,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58317,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58317,ALL CLASSES,00000000,,ZIP CODE,00,6,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58317,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58318,ALL CLASSES,00000000,,ZIP CODE,00,75,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58318,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58318,ALL CLASSES,00000000,,ZIP CODE,00,78,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58318,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58318,ALL CLASSES,00000000,,ZIP CODE,00,69,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58318,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58321,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58321,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58321,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58321,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58321,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58321,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58323,ALL CLASSES,00000000,,ZIP CODE,00,3,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58323,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58323,ALL CLASSES,00000000,,ZIP CODE,00,1,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58323,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58323,ALL CLASSES,00000000,,ZIP CODE,00,1,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58323,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58324,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58324,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58324,ALL CLASSES,00000000,,ZIP CODE,00,20,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58324,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58324,ALL CLASSES,00000000,,ZIP CODE,00,19,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58324,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58325,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58325,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58325,ALL CLASSES,00000000,,ZIP CODE,00,4,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58325,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58325,ALL CLASSES,00000000,,ZIP CODE,00,6,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58325,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58327,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58327,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58327,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58327,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58327,ALL CLASSES,00000000,,ZIP CODE,00,9,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58327,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58329,ALL CLASSES,00000000,,ZIP CODE,00,36,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58329,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58329,ALL CLASSES,00000000,,ZIP CODE,00,50,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58329,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58329,ALL CLASSES,00000000,,ZIP CODE,00,49,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58329,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58330,ALL CLASSES,00000000,,ZIP CODE,00,3,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58330,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58330,ALL CLASSES,00000000,,ZIP CODE,00,3,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58330,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58330,ALL CLASSES,00000000,,ZIP CODE,00,3,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58330,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58331,ALL CLASSES,00000000,,ZIP CODE,00,6,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58331,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58331,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58331,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58331,ALL CLASSES,00000000,,ZIP CODE,00,11,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58331,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58332,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58332,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58332,ALL CLASSES,00000000,,ZIP CODE,00,9,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58332,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58332,ALL CLASSES,00000000,,ZIP CODE,00,14,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58332,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58335,ALL CLASSES,00000000,,ZIP CODE,00,1,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58335,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58335,ALL CLASSES,00000000,,ZIP CODE,00,1,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58335,38,
