CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,watershed_desc,agg_level_desc,zip_5,load_time,sector_desc,prodn_practice_desc,asd_desc,state_name,country_code,county_name,week_ending,state_ansi,county_code,begin_code,end_code,Value,location_desc,state_fips_code,reference_period_desc,state_alpha,county_ansi,country_name,asd_code,year,unit_desc,region_desc,util_practice_desc,domain_desc,freq_desc,congr_district_code
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83813,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,12,83813,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83813,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,9,83813,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83814,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,71,83814,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83814,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,81,83814,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83814,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,30,83814,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83815,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,9,83815,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83815,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,22,83815,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83815,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83815,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83816,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,10,83816,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83816,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,7,83816,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83816,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,3,83816,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83822,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,8,83822,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83822,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,10,83822,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83822,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83822,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83823,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,33,83823,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83823,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,61,83823,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83823,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,29,83823,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83824,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,6,83824,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83824,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83824,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83824,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83824,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83825,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83825,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83825,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83825,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83825,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83825,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83830,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83830,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83830,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83830,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83830,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83830,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83832,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,15,83832,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83832,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,13,83832,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83832,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,11,83832,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83833,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,20,83833,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83833,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,19,83833,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83833,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,18,83833,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83834,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83834,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83834,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,15,83834,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83834,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83834,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83835,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,37,83835,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83835,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,45,83835,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83835,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,30,83835,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83836,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83836,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83836,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83836,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83836,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83836,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83837,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83837,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83837,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83837,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83837,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83837,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83839,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,9,83839,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83839,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,6,83839,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83839,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83839,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83840,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83840,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83840,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83840,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83841,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,10,83841,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83841,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,6,83841,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83841,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83841,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83842,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,3,83842,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83842,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,8,83842,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83842,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,7,83842,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83843,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,86,83843,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83843,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,95,83843,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83843,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,46,83843,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83844,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83844,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83844,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83844,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83844,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83844,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83845,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,11,83845,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
