reference_period_desc,agg_level_desc,week_ending,statisticcat_desc,unit_desc,state_name,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,source_desc,country_code,zip_5,commodity_desc,domaincat_desc,group_desc,region_desc,end_code,asd_code,county_name,load_time,sector_desc,prodn_practice_desc,watershed_desc,Value,state_alpha,asd_desc,util_practice_desc,freq_desc,begin_code,class_desc,CV (%),year,location_desc,short_desc
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24402,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24402,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24402,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24402,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24411,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24411,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24412,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24412,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24413,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24413,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24413,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24413,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24413,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24413,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24415,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24415,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24415,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24415,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24415,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24415,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24416,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24416,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24416,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,12,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24416,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24416,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,19,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24416,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24421,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,51,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24421,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24421,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,33,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24421,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24421,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,26,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24421,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24422,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,14,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24422,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24422,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24422,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24422,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24422,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24426,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,66,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24426,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24426,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,80,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24426,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24426,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24426,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24430,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,14,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24430,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24430,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24430,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24430,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24430,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24431,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24431,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24431,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24431,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24431,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,11,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24431,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24432,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24432,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24432,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,12,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24432,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24432,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24432,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24433,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24433,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24433,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24433,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24433,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24433,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24435,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,16,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24435,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24435,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,18,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24435,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24435,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,19,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24435,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24437,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,25,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24437,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24437,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,12,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24437,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24437,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,16,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24437,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24439,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24439,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24439,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24439,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24439,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24439,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24440,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,17,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24440,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24440,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,16,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24440,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24440,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,18,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24440,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24441,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,19,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24441,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24441,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,35,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24441,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24441,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,23,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24441,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24442,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24442,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24442,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24442,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24442,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24442,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24445,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,12,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24445,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24445,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,15,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24445,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24445,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,15,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24445,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24448,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24448,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24450,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,121,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24450,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24450,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,134,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24450,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24450,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,86,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24450,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24458,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,26,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,24458,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24458,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,22,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,24458,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,24458,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,24458,CROP TOTALS - OPERATIONS WITH SALES
