unit_desc,CV (%),region_desc,agg_level_desc,asd_desc,watershed_code,short_desc,county_code,asd_code,load_time,state_alpha,source_desc,domain_desc,Value,commodity_desc,begin_code,year,sector_desc,prodn_practice_desc,state_ansi,statisticcat_desc,congr_district_code,watershed_desc,country_name,week_ending,domaincat_desc,country_code,end_code,class_desc,state_name,zip_5,county_ansi,freq_desc,util_practice_desc,state_fips_code,county_name,location_desc,reference_period_desc,group_desc
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,38,SOYBEANS,00,2003,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,30,SOYBEANS,00,2002,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,30,SOYBEANS,00,2001,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24,SOYBEANS,00,2000,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,29,SOYBEANS,00,1999,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.4,SOYBEANS,00,1998,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,31,SOYBEANS,00,1997,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,31,SOYBEANS,00,1996,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.7,SOYBEANS,00,1995,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,29.8,SOYBEANS,00,1994,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24.2,SOYBEANS,00,1993,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,30.7,SOYBEANS,00,1992,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,27.9,SOYBEANS,00,1991,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,1990-06-15 12:06:17.000,AR,SURVEY,TOTAL,25,SOYBEANS,00,1990,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21,SOYBEANS,00,1989,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22.1,SOYBEANS,00,1988,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.1,SOYBEANS,00,1987,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22,SOYBEANS,00,1986,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,26,SOYBEANS,00,1985,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,25,SOYBEANS,00,1984,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24,SOYBEANS,00,2008,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,31,SOYBEANS,00,2007,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,20,SOYBEANS,00,2006,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19,SOYBEANS,00,2005,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24,SOYBEANS,00,2004,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21,SOYBEANS,00,2003,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21,SOYBEANS,00,2002,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,17,SOYBEANS,00,2001,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,15,SOYBEANS,00,2000,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,13,SOYBEANS,00,1999,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,9.5,SOYBEANS,00,1998,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21.5,SOYBEANS,00,1997,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19.5,SOYBEANS,00,1996,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,12,SOYBEANS,00,1995,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.6,SOYBEANS,00,1994,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,15.9,SOYBEANS,00,1993,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,28,SOYBEANS,00,1992,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,18.6,SOYBEANS,00,1991,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,1990-06-15 12:06:17.000,AR,SURVEY,TOTAL,22,SOYBEANS,00,1990,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19,SOYBEANS,00,1989,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,17.3,SOYBEANS,00,1988,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,17.3,SOYBEANS,00,1987,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,SOUTHWEST,00000000,"SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - YIELD, MEASURED IN BU / ACRE",998,70,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24,SOYBEANS,00,1986,CROPS,FOLLOWING ANOTHER CROP (DOUBLE CROPPED),05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,OTHER (COMBINED) COUNTIES,"ARKANSAS, SOUTHWEST, OTHER (COMBINED) COUNTIES",YEAR,FIELD CROPS
