year,unit_desc,region_desc,util_practice_desc,domain_desc,freq_desc,congr_district_code,location_desc,state_fips_code,state_alpha,reference_period_desc,county_ansi,country_name,asd_code,end_code,Value,county_name,state_ansi,week_ending,county_code,begin_code,load_time,sector_desc,asd_desc,prodn_practice_desc,state_name,country_code,class_desc,watershed_code,watershed_desc,agg_level_desc,zip_5,source_desc,short_desc,statisticcat_desc,commodity_desc,CV (%),domaincat_desc,group_desc
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19933,10,DE,YEAR,,UNITED STATES,,00,55,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19933,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19934,10,DE,YEAR,,UNITED STATES,,00,15,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19934,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19934,10,DE,YEAR,,UNITED STATES,,00,23,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19934,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19934,10,DE,YEAR,,UNITED STATES,,00,18,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19934,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19936,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19936,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19936,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19936,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19938,10,DE,YEAR,,UNITED STATES,,00,25,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19938,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19938,10,DE,YEAR,,UNITED STATES,,00,11,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19938,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19938,10,DE,YEAR,,UNITED STATES,,00,29,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19938,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19939,10,DE,YEAR,,UNITED STATES,,00,9,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19939,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19939,10,DE,YEAR,,UNITED STATES,,00,7,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19939,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19939,10,DE,YEAR,,UNITED STATES,,00,16,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19939,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19940,10,DE,YEAR,,UNITED STATES,,00,21,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19940,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19940,10,DE,YEAR,,UNITED STATES,,00,24,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19940,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19940,10,DE,YEAR,,UNITED STATES,,00,44,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19940,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19941,10,DE,YEAR,,UNITED STATES,,00,2,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19941,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19941,10,DE,YEAR,,UNITED STATES,,00,3,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19941,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19941,10,DE,YEAR,,UNITED STATES,,00,17,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19941,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19943,10,DE,YEAR,,UNITED STATES,,00,41,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19943,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19943,10,DE,YEAR,,UNITED STATES,,00,25,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19943,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19943,10,DE,YEAR,,UNITED STATES,,00,44,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19943,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19945,10,DE,YEAR,,UNITED STATES,,00,14,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19945,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19945,10,DE,YEAR,,UNITED STATES,,00,28,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19945,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19945,10,DE,YEAR,,UNITED STATES,,00,16,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19945,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19946,10,DE,YEAR,,UNITED STATES,,00,2,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19946,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19946,10,DE,YEAR,,UNITED STATES,,00,5,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19946,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19946,10,DE,YEAR,,UNITED STATES,,00,4,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19946,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19947,10,DE,YEAR,,UNITED STATES,,00,29,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19947,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19947,10,DE,YEAR,,UNITED STATES,,00,40,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19947,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19947,10,DE,YEAR,,UNITED STATES,,00,34,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19947,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19950,10,DE,YEAR,,UNITED STATES,,00,40,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19950,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19950,10,DE,YEAR,,UNITED STATES,,00,25,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19950,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19950,10,DE,YEAR,,UNITED STATES,,00,59,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19950,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19951,10,DE,YEAR,,UNITED STATES,,00,7,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19951,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19951,10,DE,YEAR,,UNITED STATES,,00,7,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19951,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19951,10,DE,YEAR,,UNITED STATES,,00,3,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19951,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19952,10,DE,YEAR,,UNITED STATES,,00,53,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19952,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19952,10,DE,YEAR,,UNITED STATES,,00,53,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19952,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19952,10,DE,YEAR,,UNITED STATES,,00,71,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19952,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19953,10,DE,YEAR,,UNITED STATES,,00,29,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19953,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19953,10,DE,YEAR,,UNITED STATES,,00,28,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19953,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19953,10,DE,YEAR,,UNITED STATES,,00,36,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19953,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19954,10,DE,YEAR,,UNITED STATES,,00,10,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19954,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19954,10,DE,YEAR,,UNITED STATES,,00,12,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19954,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19954,10,DE,YEAR,,UNITED STATES,,00,3,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19954,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19955,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19955,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19956,10,DE,YEAR,,UNITED STATES,,00,34,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19956,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19956,10,DE,YEAR,,UNITED STATES,,00,68,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19956,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19956,10,DE,YEAR,,UNITED STATES,,00,108,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19956,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19958,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19958,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19958,10,DE,YEAR,,UNITED STATES,,00,5,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19958,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19958,10,DE,YEAR,,UNITED STATES,,00,7,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19958,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19960,10,DE,YEAR,,UNITED STATES,,00,13,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19960,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19960,10,DE,YEAR,,UNITED STATES,,00,10,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19960,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19960,10,DE,YEAR,,UNITED STATES,,00,20,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19960,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19962,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19962,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19962,10,DE,YEAR,,UNITED STATES,,00,2,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19962,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19962,10,DE,YEAR,,UNITED STATES,,00,11,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19962,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19963,10,DE,YEAR,,UNITED STATES,,00,38,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19963,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19963,10,DE,YEAR,,UNITED STATES,,00,19,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19963,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19963,10,DE,YEAR,,UNITED STATES,,00,37,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19963,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,19964,10,DE,YEAR,,UNITED STATES,,00,2,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19964,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS
