reference_period_desc,agg_level_desc,statisticcat_desc,week_ending,state_name,unit_desc,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,country_name,domain_desc,state_ansi,source_desc,country_code,commodity_desc,zip_5,domaincat_desc,region_desc,end_code,group_desc,asd_code,county_name,prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,state_alpha,asd_desc,util_practice_desc,freq_desc,class_desc,begin_code,year,CV (%),location_desc,short_desc
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32713,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32713,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32713,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32713,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32714,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,7,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32714,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32714,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32714,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32720,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,41,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32720,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32720,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,36,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32720,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32720,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,50,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32720,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32721,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,4,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32721,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32721,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,12,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32721,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32721,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,12,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32721,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32722,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,1,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32722,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32722,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32722,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32724,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,37,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32724,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32724,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,19,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32724,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32724,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,46,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32724,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32725,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32725,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32725,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,2,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32725,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32725,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,6,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32725,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32726,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,8,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32726,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32726,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32726,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32726,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,17,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32726,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32727,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32727,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32727,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,9,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32727,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32728,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32728,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32730,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,4,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32730,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32730,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32730,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32732,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,9,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32732,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32732,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,24,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32732,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32732,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,14,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32732,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32733,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32733,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32735,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,5,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32735,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32735,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,6,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32735,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32735,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,11,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32735,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32736,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,43,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32736,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32736,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,23,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32736,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32736,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,36,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32736,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32738,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,7,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32738,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32744,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,18,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32744,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32744,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,6,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32744,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32744,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,24,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32744,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32746,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,4,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32746,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32746,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32746,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32746,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32746,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32747,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,2,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32747,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32750,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,11,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32750,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32750,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32750,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32751,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,6,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32751,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32751,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,5,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32751,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32751,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,10,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32751,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32752,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32752,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32752,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,1,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32752,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32754,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,42,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32754,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32754,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,33,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32754,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32754,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,58,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32754,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32756,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,2,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32756,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32756,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32756,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32756,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,5,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32756,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32757,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,12,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32757,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32757,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,17,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32757,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32757,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,17,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,32757,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32759,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,5,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,,32759,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,SALES,,FLORIDA,OPERATIONS,00000000,,,12,,UNITED STATES,SALES,12,CENSUS,9000,CROP TOTALS,32759,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,15,,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,,32759,CROP TOTALS - OPERATIONS WITH SALES
