statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc,state_name,country_code,sector_desc,prodn_practice_desc,asd_desc,load_time,zip_5,watershed_desc,agg_level_desc,class_desc,watershed_code,Value,end_code,county_code,begin_code,state_ansi,week_ending,county_name,freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_alpha,reference_period_desc,state_fips_code,location_desc
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85739,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85739
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85741,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85741
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85741,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85741
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85742,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85742
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85742,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85742
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85743,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85743
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85743,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85743
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85743,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85743
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85745,,ZIP CODE,ALL CLASSES,00000000,6,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85745
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85745,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85745
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85745,,ZIP CODE,ALL CLASSES,00000000,7,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85745
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85747,,ZIP CODE,ALL CLASSES,00000000,8,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85747
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85747,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85747
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85749,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85749
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85749,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85749
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85749,,ZIP CODE,ALL CLASSES,00000000,8,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85749
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85750,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85750
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85750,,ZIP CODE,ALL CLASSES,00000000,7,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85750
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85751,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85751
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85752,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85752
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85756,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85756
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85901,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85901
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85901,,ZIP CODE,ALL CLASSES,00000000,8,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85901
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85901,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85901
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85902,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85902
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85902,,ZIP CODE,ALL CLASSES,00000000,9,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85902
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85902,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85902
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85920,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85920
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85922,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85922
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85923,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85923
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85923,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85923
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85924,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85924
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85924,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85924
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85925,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85925
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85925,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85925
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85925,,ZIP CODE,ALL CLASSES,00000000,7,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85925
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85928,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85928
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85928,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85928
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85929,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85929
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85929,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85929
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85932,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85932
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85933,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85933
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85934,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85934
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85934,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85934
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85935,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85935
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85936,,ZIP CODE,ALL CLASSES,00000000,31,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85936
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85936,,ZIP CODE,ALL CLASSES,00000000,30,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85936
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85936,,ZIP CODE,ALL CLASSES,00000000,15,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85936
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85937,,ZIP CODE,ALL CLASSES,00000000,14,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85937
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85937,,ZIP CODE,ALL CLASSES,00000000,18,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85937
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85937,,ZIP CODE,ALL CLASSES,00000000,16,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85937
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85938,,ZIP CODE,ALL CLASSES,00000000,6,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85938
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85938,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85938
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85938,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85938
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85939,,ZIP CODE,ALL CLASSES,00000000,26,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85939
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85939,,ZIP CODE,ALL CLASSES,00000000,16,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85939
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85939,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85939
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85940,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85940
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85940,,ZIP CODE,ALL CLASSES,00000000,10,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85940
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85940,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85940
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85942,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85942
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85942,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85942
