short_desc,statisticcat_desc,source_desc,group_desc,CV (%),commodity_desc,domaincat_desc,country_code,state_name,load_time,prodn_practice_desc,asd_desc,sector_desc,zip_5,class_desc,watershed_code,agg_level_desc,watershed_desc,end_code,Value,week_ending,state_ansi,begin_code,county_code,county_name,domain_desc,util_practice_desc,congr_district_code,freq_desc,unit_desc,year,region_desc,asd_code,country_name,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84721,ALL CLASSES,00000000,ZIP CODE,,00,68,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84721,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84721,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84721,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84722,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84722,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84722,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84722,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84722,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84722,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84723,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84723,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84723,ALL CLASSES,00000000,ZIP CODE,,00,7,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84723,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84723,ALL CLASSES,00000000,ZIP CODE,,00,11,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84723,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84724,ALL CLASSES,00000000,ZIP CODE,,00,16,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84724,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84724,ALL CLASSES,00000000,ZIP CODE,,00,10,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84724,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84724,ALL CLASSES,00000000,ZIP CODE,,00,14,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84724,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84725,ALL CLASSES,00000000,ZIP CODE,,00,18,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84725,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84725,ALL CLASSES,00000000,ZIP CODE,,00,9,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84725,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84725,ALL CLASSES,00000000,ZIP CODE,,00,9,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84725,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84726,ALL CLASSES,00000000,ZIP CODE,,00,8,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84726,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84726,ALL CLASSES,00000000,ZIP CODE,,00,24,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84726,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84726,ALL CLASSES,00000000,ZIP CODE,,00,24,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84726,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84728,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84728,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84728,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84728,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84728,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84728,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84729,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84729,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84729,ALL CLASSES,00000000,ZIP CODE,,00,10,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84729,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84729,ALL CLASSES,00000000,ZIP CODE,,00,7,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84729,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84730,ALL CLASSES,00000000,ZIP CODE,,00,18,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84730,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84730,ALL CLASSES,00000000,ZIP CODE,,00,8,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84730,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84730,ALL CLASSES,00000000,ZIP CODE,,00,13,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84730,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84731,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84731,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84731,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84731,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84732,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84732,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84732,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84732,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84732,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84732,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84733,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84733,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84734,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84734,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84734,ALL CLASSES,00000000,ZIP CODE,,00,7,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84734,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84734,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84734,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84735,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84735,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84736,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84736,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84736,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84736,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84736,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84736,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84737,ALL CLASSES,00000000,ZIP CODE,,00,40,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84737,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84737,ALL CLASSES,00000000,ZIP CODE,,00,41,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84737,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84737,ALL CLASSES,00000000,ZIP CODE,,00,42,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84737,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84738,ALL CLASSES,00000000,ZIP CODE,,00,13,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84738,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84738,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84738,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84738,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84738,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84739,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84739,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84739,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84739,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84739,ALL CLASSES,00000000,ZIP CODE,,00,10,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84739,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84740,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84740,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84740,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84740,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84740,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84740,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84741,ALL CLASSES,00000000,ZIP CODE,,00,20,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84741,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84741,ALL CLASSES,00000000,ZIP CODE,,00,27,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84741,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84741,ALL CLASSES,00000000,ZIP CODE,,00,17,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84741,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84742,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84742,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84742,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84742,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84743,ALL CLASSES,00000000,ZIP CODE,,00,9,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84743,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84743,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84743,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84743,ALL CLASSES,00000000,ZIP CODE,,00,7,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84743,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84744,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84744,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84744,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84744,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84744,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84744,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84745,ALL CLASSES,00000000,ZIP CODE,,00,7,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84745,YEAR,
