CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,agg_level_desc,watershed_desc,zip_5,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,county_name,week_ending,state_ansi,begin_code,county_code,end_code,Value,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,asd_code,country_name,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21817,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21817,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21817,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21817,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21821,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21821,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21822,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,21822,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21822,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,7,MD,24,21822,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21822,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,6,MD,24,21822,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21824,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21824,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21826,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,1,MD,24,21826,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21829,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21829,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21829,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21829,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21829,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,21829,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21830,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,9,MD,24,21830,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21830,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,3,MD,24,21830,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21830,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,14,MD,24,21830,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21837,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,6,MD,24,21837,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21837,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,6,MD,24,21837,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21837,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,17,MD,24,21837,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21838,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,6,MD,24,21838,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21838,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,7,MD,24,21838,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21838,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,13,MD,24,21838,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21840,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,3,MD,24,21840,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21840,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21840,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21841,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21841,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21841,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,5,MD,24,21841,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21841,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,3,MD,24,21841,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21842,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,5,MD,24,21842,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21842,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,5,MD,24,21842,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21842,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,21842,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21843,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,1,MD,24,21843,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21849,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,13,MD,24,21849,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21849,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,18,MD,24,21849,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21849,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,19,MD,24,21849,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21850,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,17,MD,24,21850,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21850,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,11,MD,24,21850,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21850,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,15,MD,24,21850,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21851,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,22,MD,24,21851,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21851,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,21,MD,24,21851,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21851,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,28,MD,24,21851,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21853,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,13,MD,24,21853,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21853,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,12,MD,24,21853,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21853,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,22,MD,24,21853,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21856,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21856,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21856,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,1,MD,24,21856,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21856,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,21856,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21861,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,1,MD,24,21861,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21863,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,14,MD,24,21863,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21863,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,19,MD,24,21863,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21863,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,23,MD,24,21863,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21864,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,21864,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21864,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,3,MD,24,21864,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21864,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,21864,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21865,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,21865,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21865,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,6,MD,24,21865,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21865,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,9,MD,24,21865,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21869,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,1,MD,24,21869,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21869,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,5,MD,24,21869,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21871,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,10,MD,24,21871,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21871,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,8,MD,24,21871,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21871,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,13,MD,24,21871,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21872,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,9,MD,24,21872,YEAR,,,UNITED STATES,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21872,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,7,MD,24,21872,YEAR,,,UNITED STATES,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,21872,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,9,MD,24,21872,YEAR,,,UNITED STATES,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
