Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,end_code,region_desc,group_desc,domaincat_desc,location_desc,short_desc,year,CV (%),class_desc,begin_code,freq_desc,asd_desc,util_practice_desc,state_alpha,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,unit_desc,state_name,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name
2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02860,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02860,9000,CENSUS,SALES,44,UNITED STATES
11,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02864,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02864,9000,CENSUS,SALES,44,UNITED STATES
19,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02864,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02864,9000,CENSUS,SALES,44,UNITED STATES
19,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02864,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02864,9000,CENSUS,SALES,44,UNITED STATES
9,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02865,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02865,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02865,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02865,9000,CENSUS,SALES,44,UNITED STATES
8,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02865,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02865,9000,CENSUS,SALES,44,UNITED STATES
21,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02871,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02871,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02871,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02871,9000,CENSUS,SALES,44,UNITED STATES
14,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02871,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02871,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02872,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02872,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02873,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02873,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02873,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02873,9000,CENSUS,SALES,44,UNITED STATES
6,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02874,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02874,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02874,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02874,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02874,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02874,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02875,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02875,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02875,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02875,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02876,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02876,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02876,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02876,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02876,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02876,9000,CENSUS,SALES,44,UNITED STATES
56,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02878,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02878,9000,CENSUS,SALES,44,UNITED STATES
34,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02878,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02878,9000,CENSUS,SALES,44,UNITED STATES
29,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02878,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02878,9000,CENSUS,SALES,44,UNITED STATES
13,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02879,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02879,9000,CENSUS,SALES,44,UNITED STATES
20,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02879,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02879,9000,CENSUS,SALES,44,UNITED STATES
26,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02879,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02879,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02880,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02880,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02880,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02880,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02881,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02881,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02881,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02881,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02881,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02881,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02882,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02882,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02882,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02882,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02882,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02882,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02885,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02885,9000,CENSUS,SALES,44,UNITED STATES
11,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02885,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02885,9000,CENSUS,SALES,44,UNITED STATES
15,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02885,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02885,9000,CENSUS,SALES,44,UNITED STATES
10,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02886,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02886,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02886,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02886,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02886,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02886,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02888,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02888,9000,CENSUS,SALES,44,UNITED STATES
5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02889,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02889,9000,CENSUS,SALES,44,UNITED STATES
5,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02889,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02889,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02889,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02889,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02891,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02891,9000,CENSUS,SALES,44,UNITED STATES
6,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02891,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02891,9000,CENSUS,SALES,44,UNITED STATES
8,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02891,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02891,9000,CENSUS,SALES,44,UNITED STATES
16,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02892,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02892,9000,CENSUS,SALES,44,UNITED STATES
9,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02892,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02892,9000,CENSUS,SALES,44,UNITED STATES
16,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02892,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02892,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02894,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02894,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02895,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02895,9000,CENSUS,SALES,44,UNITED STATES
9,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02896,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02896,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02896,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02896,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02896,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02896,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02898,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02898,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02898,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02898,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02898,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02898,9000,CENSUS,SALES,44,UNITED STATES
11,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02901,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02901,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",02903,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02903,9000,CENSUS,SALES,44,UNITED STATES
