freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,Value,end_code,county_code,begin_code,week_ending,state_ansi,county_name,state_name,country_code,sector_desc,asd_desc,prodn_practice_desc,load_time,zip_5,watershed_desc,agg_level_desc,watershed_code,class_desc,statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14802,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14802,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14802,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14802,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14803,YEAR,13,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14803,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14803,YEAR,15,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14803,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14803,YEAR,18,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14803,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14804,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14804,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14804,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14804,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14804,YEAR,19,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14804,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14805,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14805,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14805,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14805,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14805,YEAR,13,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14805,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14806,YEAR,13,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14806,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14806,YEAR,27,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14806,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14806,YEAR,25,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14806,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14807,YEAR,31,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14807,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14807,YEAR,30,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14807,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14807,YEAR,39,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14807,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14808,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14808,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14808,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14808,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14808,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14808,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14809,YEAR,25,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14809,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14809,YEAR,32,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14809,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14809,YEAR,39,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14809,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14810,YEAR,68,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14810,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14810,YEAR,67,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14810,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14810,YEAR,100,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14810,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14812,YEAR,21,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14812,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14812,YEAR,37,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14812,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14812,YEAR,27,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14812,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14813,YEAR,21,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14813,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14813,YEAR,26,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14813,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14813,YEAR,27,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14813,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14814,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14814,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14814,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14814,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14815,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14815,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14815,YEAR,7,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14815,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14815,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14815,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14816,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14816,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14816,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14816,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14816,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14816,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14817,YEAR,18,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14817,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14817,YEAR,36,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14817,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14817,YEAR,19,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14817,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14818,YEAR,21,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14818,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14818,YEAR,24,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14818,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14818,YEAR,31,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14818,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14819,YEAR,28,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14819,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14819,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14819,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14819,YEAR,16,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14819,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14820,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14820,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14820,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14820,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14820,YEAR,17,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14820,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14821,YEAR,36,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14821,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14821,YEAR,34,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14821,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14821,YEAR,25,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14821,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14822,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14822,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14822,YEAR,17,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14822,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14822,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14822,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14823,YEAR,19,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14823,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,14823,YEAR,24,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,14823,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,14823,YEAR,38,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14823,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,14824,YEAR,12,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,14824,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS
