domaincat_desc,commodity_desc,CV (%),group_desc,source_desc,statisticcat_desc,short_desc,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5,sector_desc,prodn_practice_desc,asd_desc,load_time,state_name,country_code,county_name,county_code,begin_code,state_ansi,week_ending,Value,end_code,county_ansi,location_desc,state_alpha,reference_period_desc,state_fips_code,asd_code,country_name,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BARREN,009,00,21,,882,00,009,"KENTUCKY, CENTRAL, BARREN",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BARREN,009,00,21,,"1,068",00,009,"KENTUCKY, CENTRAL, BARREN",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BARREN,009,00,21,,"1,536",00,009,"KENTUCKY, CENTRAL, BARREN",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,BRECKINRIDGE,027,00,21,,676,00,027,"KENTUCKY, CENTRAL, BRECKINRIDGE",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,BRECKINRIDGE,027,00,21,,728,00,027,"KENTUCKY, CENTRAL, BRECKINRIDGE",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,BRECKINRIDGE,027,00,21,,670,00,027,"KENTUCKY, CENTRAL, BRECKINRIDGE",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BRECKINRIDGE,027,00,21,,671,00,027,"KENTUCKY, CENTRAL, BRECKINRIDGE",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BRECKINRIDGE,027,00,21,,827,00,027,"KENTUCKY, CENTRAL, BRECKINRIDGE",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BRECKINRIDGE,027,00,21,,"1,123",00,027,"KENTUCKY, CENTRAL, BRECKINRIDGE",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,BULLITT,029,00,21,,216,00,029,"KENTUCKY, CENTRAL, BULLITT",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,BULLITT,029,00,21,,232,00,029,"KENTUCKY, CENTRAL, BULLITT",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,BULLITT,029,00,21,,226,00,029,"KENTUCKY, CENTRAL, BULLITT",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BULLITT,029,00,21,,235,00,029,"KENTUCKY, CENTRAL, BULLITT",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BULLITT,029,00,21,,287,00,029,"KENTUCKY, CENTRAL, BULLITT",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BULLITT,029,00,21,,328,00,029,"KENTUCKY, CENTRAL, BULLITT",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,BUTLER,031,00,21,,334,00,031,"KENTUCKY, CENTRAL, BUTLER",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,BUTLER,031,00,21,,295,00,031,"KENTUCKY, CENTRAL, BUTLER",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,BUTLER,031,00,21,,339,00,031,"KENTUCKY, CENTRAL, BUTLER",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BUTLER,031,00,21,,265,00,031,"KENTUCKY, CENTRAL, BUTLER",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BUTLER,031,00,21,,273,00,031,"KENTUCKY, CENTRAL, BUTLER",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,BUTLER,031,00,21,,358,00,031,"KENTUCKY, CENTRAL, BUTLER",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,CASEY,045,00,21,,537,00,045,"KENTUCKY, CENTRAL, CASEY",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,CASEY,045,00,21,,572,00,045,"KENTUCKY, CENTRAL, CASEY",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,CASEY,045,00,21,,525,00,045,"KENTUCKY, CENTRAL, CASEY",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CASEY,045,00,21,,504,00,045,"KENTUCKY, CENTRAL, CASEY",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CASEY,045,00,21,,864,00,045,"KENTUCKY, CENTRAL, CASEY",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CASEY,045,00,21,,"1,143",00,045,"KENTUCKY, CENTRAL, CASEY",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,CLINTON,053,00,21,,199,00,053,"KENTUCKY, CENTRAL, CLINTON",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,CLINTON,053,00,21,,233,00,053,"KENTUCKY, CENTRAL, CLINTON",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,CLINTON,053,00,21,,211,00,053,"KENTUCKY, CENTRAL, CLINTON",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CLINTON,053,00,21,,253,00,053,"KENTUCKY, CENTRAL, CLINTON",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CLINTON,053,00,21,,381,00,053,"KENTUCKY, CENTRAL, CLINTON",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CLINTON,053,00,21,,522,00,053,"KENTUCKY, CENTRAL, CLINTON",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,CUMBERLAND,057,00,21,,234,00,057,"KENTUCKY, CENTRAL, CUMBERLAND",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,CUMBERLAND,057,00,21,,212,00,057,"KENTUCKY, CENTRAL, CUMBERLAND",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,CUMBERLAND,057,00,21,,181,00,057,"KENTUCKY, CENTRAL, CUMBERLAND",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CUMBERLAND,057,00,21,,207,00,057,"KENTUCKY, CENTRAL, CUMBERLAND",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CUMBERLAND,057,00,21,,303,00,057,"KENTUCKY, CENTRAL, CUMBERLAND",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,CUMBERLAND,057,00,21,,416,00,057,"KENTUCKY, CENTRAL, CUMBERLAND",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,EDMONSON,061,00,21,,258,00,061,"KENTUCKY, CENTRAL, EDMONSON",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,EDMONSON,061,00,21,,227,00,061,"KENTUCKY, CENTRAL, EDMONSON",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,EDMONSON,061,00,21,,291,00,061,"KENTUCKY, CENTRAL, EDMONSON",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,EDMONSON,061,00,21,,252,00,061,"KENTUCKY, CENTRAL, EDMONSON",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,EDMONSON,061,00,21,,318,00,061,"KENTUCKY, CENTRAL, EDMONSON",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,EDMONSON,061,00,21,,469,00,061,"KENTUCKY, CENTRAL, EDMONSON",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,GRAYSON,085,00,21,,664,00,085,"KENTUCKY, CENTRAL, GRAYSON",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,GRAYSON,085,00,21,,572,00,085,"KENTUCKY, CENTRAL, GRAYSON",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,GRAYSON,085,00,21,,602,00,085,"KENTUCKY, CENTRAL, GRAYSON",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,GRAYSON,085,00,21,,612,00,085,"KENTUCKY, CENTRAL, GRAYSON",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,GRAYSON,085,00,21,,777,00,085,"KENTUCKY, CENTRAL, GRAYSON",KY,YEAR,21,30,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,GRAYSON,085,00,21,,"1,016",00,085,"KENTUCKY, CENTRAL, GRAYSON",KY,YEAR,21,30,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,GREEN,087,00,21,,456,00,087,"KENTUCKY, CENTRAL, GREEN",KY,YEAR,21,30,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,GREEN,087,00,21,,461,00,087,"KENTUCKY, CENTRAL, GREEN",KY,YEAR,21,30,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,GREEN,087,00,21,,465,00,087,"KENTUCKY, CENTRAL, GREEN",KY,YEAR,21,30,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,GREEN,087,00,21,,459,00,087,"KENTUCKY, CENTRAL, GREEN",KY,YEAR,21,30,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
