domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),agg_level_desc,reference_period_desc,state_name,unit_desc,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,country_code,source_desc,zip_5,commodity_desc
NOT SPECIFIED,20,CROP TOTALS,,00,MCKEAN,,171,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, MCKEAN",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,083,00000000,,42,083,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,MCKEAN,,137,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, MCKEAN",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,083,00000000,,42,083,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,MCKEAN,,120,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, MCKEAN",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,083,00000000,,42,083,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,MCKEAN,,122,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, MCKEAN",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,083,00000000,,42,083,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,POTTER,,220,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, POTTER",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,105,00000000,,42,105,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,POTTER,,270,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, POTTER",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,105,00000000,,42,105,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,POTTER,,211,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, POTTER",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,105,00000000,,42,105,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,POTTER,,167,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, POTTER",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,105,00000000,,42,105,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,POTTER,,152,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, POTTER",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,105,00000000,,42,105,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,POTTER,,163,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, POTTER",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,105,00000000,,42,105,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,SULLIVAN,,93,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, SULLIVAN",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,113,00000000,,42,113,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,SULLIVAN,,109,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, SULLIVAN",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,113,00000000,,42,113,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,SULLIVAN,,109,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, SULLIVAN",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,113,00000000,,42,113,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,SULLIVAN,,90,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, SULLIVAN",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,113,00000000,,42,113,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,SULLIVAN,,67,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, SULLIVAN",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,113,00000000,,42,113,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,SULLIVAN,,57,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, SULLIVAN",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,113,00000000,,42,113,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,TIOGA,,676,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, TIOGA",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,117,00000000,,42,117,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,TIOGA,,687,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, TIOGA",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,117,00000000,,42,117,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,TIOGA,,703,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, TIOGA",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,117,00000000,,42,117,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,TIOGA,,517,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, TIOGA",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,117,00000000,,42,117,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,TIOGA,,397,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, TIOGA",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,117,00000000,,42,117,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,20,CROP TOTALS,,00,TIOGA,,434,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTH CENTRAL, TIOGA",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,117,00000000,,42,117,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,LACKAWANNA,,194,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, LACKAWANNA",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,069,00000000,,42,069,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,LACKAWANNA,,177,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, LACKAWANNA",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,069,00000000,,42,069,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,LACKAWANNA,,192,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, LACKAWANNA",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,069,00000000,,42,069,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,LACKAWANNA,,204,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, LACKAWANNA",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,069,00000000,,42,069,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,LACKAWANNA,,152,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, LACKAWANNA",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,069,00000000,,42,069,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,LACKAWANNA,,165,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, LACKAWANNA",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,069,00000000,,42,069,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,SUSQUEHANNA,,425,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, SUSQUEHANNA",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,115,00000000,,42,115,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,SUSQUEHANNA,,542,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, SUSQUEHANNA",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,115,00000000,,42,115,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,SUSQUEHANNA,,522,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, SUSQUEHANNA",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,115,00000000,,42,115,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,SUSQUEHANNA,,416,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, SUSQUEHANNA",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,115,00000000,,42,115,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,SUSQUEHANNA,,388,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, SUSQUEHANNA",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,115,00000000,,42,115,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,SUSQUEHANNA,,347,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, SUSQUEHANNA",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,115,00000000,,42,115,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WAYNE,,357,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WAYNE",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,127,00000000,,42,127,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WAYNE,,446,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WAYNE",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,127,00000000,,42,127,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WAYNE,,418,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WAYNE",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,127,00000000,,42,127,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WAYNE,,323,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WAYNE",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,127,00000000,,42,127,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WAYNE,,270,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WAYNE",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,127,00000000,,42,127,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WAYNE,,290,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WAYNE",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,127,00000000,,42,127,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WYOMING,,216,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WYOMING",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,131,00000000,,42,131,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WYOMING,,238,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WYOMING",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,131,00000000,,42,131,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WYOMING,,287,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WYOMING",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,131,00000000,,42,131,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WYOMING,,315,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WYOMING",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,131,00000000,,42,131,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WYOMING,,176,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WYOMING",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,131,00000000,,42,131,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,30,CROP TOTALS,,00,WYOMING,,208,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,NORTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, NORTHEASTERN, WYOMING",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,131,00000000,,42,131,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,40,CROP TOTALS,,00,ARMSTRONG,,472,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,WEST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, WEST CENTRAL, ARMSTRONG",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,005,00000000,,42,005,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,40,CROP TOTALS,,00,ARMSTRONG,,455,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,WEST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, WEST CENTRAL, ARMSTRONG",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,005,00000000,,42,005,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,40,CROP TOTALS,,00,ARMSTRONG,,481,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,WEST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, WEST CENTRAL, ARMSTRONG",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,005,00000000,,42,005,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,40,CROP TOTALS,,00,ARMSTRONG,,396,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,WEST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, WEST CENTRAL, ARMSTRONG",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,005,00000000,,42,005,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,40,CROP TOTALS,,00,ARMSTRONG,,361,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,WEST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, WEST CENTRAL, ARMSTRONG",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,005,00000000,,42,005,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,40,CROP TOTALS,,00,ARMSTRONG,,483,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,WEST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, WEST CENTRAL, ARMSTRONG",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,005,00000000,,42,005,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
