group_desc,location_desc,reference_period_desc,state_fips_code,county_name,freq_desc,util_practice_desc,county_ansi,class_desc,state_name,zip_5,end_code,domaincat_desc,country_code,week_ending,watershed_desc,country_name,congr_district_code,statisticcat_desc,year,sector_desc,state_ansi,prodn_practice_desc,begin_code,commodity_desc,Value,source_desc,domain_desc,load_time,state_alpha,short_desc,county_code,asd_code,asd_desc,watershed_code,agg_level_desc,region_desc,unit_desc,CV (%)
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1994,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1993,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.37,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1992,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.85,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1991,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.08,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1990,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.52,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1989,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.44,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1988,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1987,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.88,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1986,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.63,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1985,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.96,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1984,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.03,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1983,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.95,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1982,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.05,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1981,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1980,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1979,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.69,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1978,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1977,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1976,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.7,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1975,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.4,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1974,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.4,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1973,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.6,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1972,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.6,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1971,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.7,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1970,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, SOUTH, NYE",YEAR,32,NYE,ANNUAL,ALL UTILIZATION PRACTICES,023,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1969,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.6,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",023,80,SOUTH,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2024,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.65,SURVEY,TOTAL,2025-01-10 12:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2023,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.81,SURVEY,TOTAL,2025-01-10 12:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR - AUG FORECAST,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2023,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,4.18,SURVEY,TOTAL,2023-08-11 12:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2022,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.71,SURVEY,TOTAL,2024-01-09 15:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2021,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.99,SURVEY,TOTAL,2024-01-09 15:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2020,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.58,SURVEY,TOTAL,2024-01-09 15:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2019,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.6,SURVEY,TOTAL,2024-01-09 15:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2018,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.17,SURVEY,TOTAL,2024-01-09 15:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.35,SURVEY,TOTAL,2019-02-06 15:00:06.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2016,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.37,SURVEY,TOTAL,2019-02-06 15:00:06.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2015,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.44,SURVEY,TOTAL,2019-02-06 15:00:06.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2014,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.29,SURVEY,TOTAL,2019-02-06 15:00:06.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2013,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.37,SURVEY,TOTAL,2019-02-06 15:00:06.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.22,SURVEY,TOTAL,2014-11-03 16:18:55.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2011,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.2,SURVEY,TOTAL,2014-11-03 16:18:55.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2010,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.29,SURVEY,TOTAL,2014-11-03 16:18:55.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2009,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.54,SURVEY,TOTAL,2014-11-03 16:18:55.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2008,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.58,SURVEY,TOTAL,2014-11-03 16:18:55.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.36,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2006,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.44,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2005,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.58,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2004,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.53,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2003,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.25,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.13,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2001,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.2,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2000,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1999,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.04,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR - AUG FORECAST,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1999,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.19,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR - OCT FORECAST,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1999,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.19,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1998,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.21,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1997,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.07,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1996,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.16,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1995,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.16,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1994,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.98,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1993,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.74,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1992,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.79,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
