group_desc,end_code,region_desc,asd_code,domaincat_desc,load_time,sector_desc,prodn_practice_desc,watershed_desc,Value,county_name,begin_code,class_desc,asd_desc,state_alpha,util_practice_desc,freq_desc,year,CV (%),short_desc,location_desc,week_ending,statisticcat_desc,unit_desc,state_name,reference_period_desc,agg_level_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,69,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98930,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98930,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,103,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98930,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98930,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,159,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98930,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98930,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,10,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98932,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98932,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,19,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98932,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98932,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,47,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98932,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98932,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98933,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98933,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98933,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98933,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,13,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98933,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98933,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98934,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98934,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98934,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98934,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,12,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98935,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98935,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,25,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98935,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98935,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,44,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98935,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98935,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,20,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98936,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98936,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,22,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98936,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98936,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,28,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98936,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98936,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,20,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98937,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98937,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,41,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98937,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98937,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,35,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98937,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98937,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98938,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98938,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,21,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98938,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98938,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,32,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98938,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98938,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98940,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98940,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98940,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98940,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,77,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98942,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98942,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,107,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98942,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98942,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,110,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98942,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98942,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98943,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98943,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98943,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98943,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,78,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98944,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98944,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,92,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98944,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98944,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,119,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98944,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98944,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98946,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98946,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98946,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98946,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,14,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98946,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98946,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,32,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98947,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98947,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,35,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98947,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98947,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,35,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98947,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98947,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,15,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98948,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98948,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,31,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98948,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98948,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,57,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98948,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98948,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98950,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98950,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98950,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98950,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,38,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98951,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98951,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,57,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98951,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98951,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,81,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98951,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98951,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98952,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98952,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98952,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98952,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98952,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98952,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,56,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98953,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98953,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,74,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98953,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98953,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,107,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98953,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98953,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,99001,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99001,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,99001,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99001,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,99003,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99003,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,55,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,99003,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99003,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,99003,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99003,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,120,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,99004,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99004,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,112,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,99004,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99004,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,76,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,99004,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99004,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,47,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,99005,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,99005,CROP TOTALS,9000,CENSUS
